,title,review,star,Product,polarity,subjectivity
167,it's great for swallowing problems,"My mother has a difficult time trying to figure out how to use it; it's great for swallowing problems, not so great for confused Alzheimer's patients with swallowing problems. It was a lot of money; I wouldn't say I got my money's worth.",3.0 out of 5 stars,soupprovale.csv,0.2,0.66
168,I recommend this product to aid in swallowing and aspiration,"As a speech language pathologist specializing is dysphagia, I recommend this product to aid in swallowing and aspiration prevention",5.0 out of 5 stars,soupprovale.csv,0.0,0.0
169,Good health,This helps with my husbands swallowing,5.0 out of 5 stars,soupprovale.csv,0.0,0.0
170,These are a great option for people that have dysphagia and either want ...,"I'm a speech therapist, and I occasionally order these for my patients. These are a great option for people that have dysphagia and either want to be independent with their liquids or cannot always be supervised. I really like these mugs, and they're more reasonably priced than RiJo.",5.0 out of 5 stars,soupprovale.csv,0.2833333333333333,0.3833333333333333
171,Na,Love it,5.0 out of 5 stars,soupprovale.csv,0.5,0.6
172,Perfect,Perfect,5.0 out of 5 stars,soupprovale.csv,1.0,1.0
173,Four Stars,"Wonderful cup, but sadly the top cap is useless with nectar thickened liquids.",4.0 out of 5 stars,soupprovale.csv,0.125,0.675
174,Her doctor recommended this as a way to stop that,I bought one cup as they are a little expensive.  It is for my sister who swallows too much at  one time and some goes down the wrong way.  Her doctor recommended this as a way to stop that.  It works and I will probably buy more now that we have tried it.,5.0 out of 5 stars,soupprovale.csv,-0.10717592592592595,0.5148148148148148
175,This product was exactly what I was looking for. ...,"This product was exactly what I was looking for.  It is for a developmentally delay persons, so the style design is not a problem.  It works just as it should.",5.0 out of 5 stars,soupprovale.csv,0.25,0.25
176,Works very well,This cup helped tremendously!!!  My husband really liked using it as it allowed him to control the amount.,5.0 out of 5 stars,soupprovale.csv,0.6255208333333333,0.9
177,Works but plastic breaks very easily.,"Does what it should but breaks so easily. Knocked off bedside table once, shatters mouth piece, which is bad for something so expensive, even for therapeutic products!",3.0 out of 5 stars,soupprovale.csv,-0.29722222222222217,0.7333333333333334
178,There must be a better way to help people with dysphagia,"Extremely frustrating to use, 10cc is way too small for a sip. Also when the level of fluid is low, even less goes in to the dispenser part of the cup. Cant keep anybody hydrated this way. Being so expensive  we returned it.There must be a better way to help people with dysphagia.We found some children/baby cups rom Contigo (TM) with a pop-up mouth piece where the diameter of the last part of the sipping tube is much smaller. We have been training our son to take smaller sips, swallow, breathe between sips. Works most of the time, but fo the time being must keep reminding him. Should sink in over time.",2.0 out of 5 stars,soupprovale.csv,-0.028787878787878786,0.4121212121212121
179,Five Stars,Dispenses the perfect amount of liquid.  Found this cup preferable to thickeners.,5.0 out of 5 stars,soupprovale.csv,1.0,1.0
180,Provale Cup 5ML,"I am on a thickened liquid regime, and the Provale  Cup 5ml was recommended by the hospital. It cost a sinificant amount and now sits in a cupboard no longer used. I would recommend it not be used where thickened regimes are in use.",1.0 out of 5 stars,soupprovale.csv,0.0,0.0
181,and the spout that the patient drinks from is hard to get a good lip seal around it,"The lid is difficult to get on and off, (no way will most nursing home staff want to use it due to difficulty getting it off and on to clean it), and the spout that the patient drinks from is hard to get a good lip seal around it.",1.0 out of 5 stars,soupprovale.csv,0.10833333333333332,0.6194444444444445
182,Five Stars,Great value and good quality,5.0 out of 5 stars,soupprovale.csv,0.75,0.675
183,Five Stars,Works great. Dad can drink thin liquids and not choke.,5.0 out of 5 stars,soupprovale.csv,0.2,0.8
184,Awkward to open and close. Challenging for people with ...,"Awkward to open and close.  Challenging for people with Dementia issues to learn to use, so it can lead to frustration.",3.0 out of 5 stars,soupprovale.csv,-0.033333333333333326,0.8333333333333334
185,May be quality of life altering for someone aspirating - ...,May be quality of life altering for someone aspirating - maintain safety with thin liquids versus thickened liquids by control of amount.,4.0 out of 5 stars,soupprovale.csv,-0.4,0.8500000000000001
186,Great!,Works great!,5.0 out of 5 stars,soupprovale.csv,1.0,0.75
187,Use a teaspoon instead!,"It does what it is meant to, however, with the need to tilt your head back to sip, it defeats the purpose in assuring liquid is going down the right pipe. in swallowing. People that have swallowing problems need to hold the liquid in their mouth and tuck their chin before swallowing. Certainly not worth the money! The handles are basically useless. The top is not real secure.",1.0 out of 5 stars,soupprovale.csv,-0.02723922902494331,0.28922902494331065
188,Works great,"Bought for senior client, like the handles though a little too thin for client to hold,and they tend to come off easy. Other than that great product.",4.0 out of 5 stars,soupprovale.csv,0.10416666666666667,0.6616666666666667
189,Durable,"Perfect for my grandma. If she gets mad, she can throw it and nothing leaks!",5.0 out of 5 stars,soupprovale.csv,0.109375,1.0
190,Too big for an infant and too expensive,"This cup may do what it says, dispense 5cc, but it's way to big for a small childwho is having swallowing problems.  We thought the $40 was way too expensive andonly bought it because a therapist recommended it...  We'll be putting ours on EBay soon.",2.0 out of 5 stars,soupprovale.csv,-0.25,0.39999999999999997
191,Don't Bother,"The cup has an incomprehensible design.  It comes partially assembled and the handles, which must be inserted are prone to cracking.  My version had one handle cracked out of the box. The plastic feels flimsy and light weight.  It is not suited for daily use.The two-handed cup is too awkward for an elderly user to handle easily. One handle is an option; but it feels as though the handle will break off.The parts do not fit together well.  The work to fill the vessel seems way too complicated for the caregiver and/or user. Out of the box, I couldn't get it together or apart without a major struggle.I returned it as damaged; but I would have returned it in any event as unsuitable for my elderly mother.The return was promptly handled as was the refund.",1.0 out of 5 stars,soupprovale.csv,-0.06302083333333333,0.5916666666666667
192,provale cup,Provale has provided a safe way for my family member to enjoy his favorite beverages.  It is easy for him to use and clean up is easy as well.,5.0 out of 5 stars,soupprovale.csv,0.43888888888888894,0.7277777777777779
193,It's a piece of garbage!,I need to send it back. It's a piece of garbage!,1.0 out of 5 stars,soupprovale.csv,0.0,0.0
194,Simply amazing,"If you have dysphasia – trouble swallowing – and even good efforts result in chronic coughing as your lungs struggle to keep the stuff you don't swallow out of your windpipe, this cup is amazing. It is like living in a new world.The whole point of it is to deliver to you a very small amount of liquid, I believe it is a teaspoon at 5 cc. I had thought I was being careful in taking small sips as I ate, but this measured amount is much smaller than the sips I had been taking. Result? Eating a meal – of course, very small portions of food – WITHOUT COUGHING. A change in my standard of living, and in the risk of pneumonia. Far, far more than I had expected.An additional benefit… since you are not coughing after each sip, you can take sip after sip one right after the other! NO COUGHING!!!",5.0 out of 5 stars,soupprovale.csv,0.06980638380174511,0.5565787337662338
195,Poorly Made,"I purchased several of these cups and within a few months, they are all broken. Very disappointing for such an expensive and medically necessary item.",1.0 out of 5 stars,soupprovale.csv,-0.26857142857142857,0.5157142857142857
196,Perfect,Perfect for disabled son with feeding problems. Came quickly.,5.0 out of 5 stars,soupprovale.csv,0.37777777777777777,0.6
197,Rubbish and expensive,Expensive and rubbish! Leaks and made it harder for my mum with advanced Parkinson's disease to drink out of.,1.0 out of 5 stars,soupprovale.csv,-0.10833333333333332,0.4333333333333333
198,Five Stars,Ridiculously expense but good quality produce and gives the correct measure to avoid gulping.,5.0 out of 5 stars,soupprovale.csv,0.18333333333333332,0.8
199,"was advised to get this by an OT, I ...","was advised to get this by an OT, I see why they don't provide them at this price, user found it difficult, will keep trying, a lot of money for something quite 'basic'",3.0 out of 5 stars,soupprovale.csv,-0.25,0.5625
200,No good for Parkinsons disease,"No good for Parkinsons disease ,asked to get it by dietician ...Total waste of money as ,can t lift and tilt mug , when you have a bad day , as movements are restricted ..Very expensive for what it is !!",1.0 out of 5 stars,soupprovale.csv,-0.5078125,0.49166666666666664
201,Rubbish,Broke already,1.0 out of 5 stars,soupprovale.csv,0.0,0.0
202,Five Stars,Good quality - fast delivery - very satisfied.,5.0 out of 5 stars,soupprovale.csv,0.5166666666666666,0.7333333333333334
203,Three Stars,Good product but quite expensive,3.0 out of 5 stars,soupprovale.csv,0.09999999999999998,0.65
204,Provale Cups are well established for Asphygia,"Provale Cups are well established for Asphygia, but people should know how to use them. The cup cover with the lip should be at 90 degree to the cup handles. This will prevent leaks. All other contraptions on the market are not recommended for swallowing problems. This is the second one I purchased for my dad, first one was 10 cc and this one is 5 cc. For hot liquids, I use 5 cc and for water and cold juices, I use 10 cc. Will buy again.",5.0 out of 5 stars,soupprovale.csv,-0.045,0.5116666666666667
